name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
ENST00000645950.1,chrX,+,2691294,2723434,2691294,2691294,7,"2691294,2714421,2717604,2719660,2720355,2722626,2723313,","2691427,2714454,2717652,2719705,2720424,2722674,2723434,",0,CD99,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000381192.10,chrX,+,2691294,2741309,2691360,2740804,10,"2691294,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2738199,2740778,","2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2738256,2741309,",0,CD99,cmpl,cmpl,"0,1,1,1,1,1,1,1,1,1,"
ENST00000482405.7,chrX,+,2691309,2733672,2691360,2733364,9,"2691309,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2733356,","2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2733672,",0,CD99,cmpl,cmpl,"0,1,1,1,1,1,1,1,1,"
ENST00000624481.4,chrX,+,2691312,2741290,2691360,2740804,10,"2691312,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2738202,2740778,","2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2738256,2741290,",0,CD99,cmpl,cmpl,"0,1,1,1,1,1,1,1,1,1,"
ENST00000646103.1,chrX,+,2691325,2715597,2691325,2691325,2,"2691325,2714421,","2691427,2715597,",0,CD99,none,none,"-1,-1,"
ENST00000381180.9,chrX,+,2691360,2692253,2691360,2691951,2,"2691360,2691787,","2691427,2692253,",0,CD99,cmpl,cmpl,"0,1,"
ENST00000623253.4,chrX,+,2691360,2740804,2691360,2733364,11,"2691360,2714421,2717604,2719660,2720355,2722626,2723313,2726259,2733356,2738202,2740778,","2691427,2714454,2717652,2719705,2720424,2722674,2723364,2726373,2733374,2738256,2740804,",0,CD99,cmpl,cmpl,"0,1,1,1,1,1,1,1,1,-1,-1,"
ENST00000449611.6,chrX,+,2691499,2726373,2691499,2691499,8,"2691499,2714421,2717604,2719660,2720355,2722626,2723313,2726259,","2691695,2714454,2717652,2719705,2720424,2722674,2723364,2726373,",0,CD99,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000482293.6,chrX,+,2717373,2726363,2717373,2717373,7,"2717373,2717604,2719660,2720355,2722626,2723313,2726259,","2717474,2717652,2719705,2720424,2722674,2723364,2726363,",0,CD99,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000497752.7,chrX,+,2719067,2726268,2719067,2719067,5,"2719067,2720355,2722626,2723313,2726259,","2719705,2720424,2722674,2723364,2726268,",0,CD99,none,none,"-1,-1,-1,-1,-1,"
ENST00000381177.7,chrX,+,2726340,2741125,2726340,2737915,3,"2726340,2737880,2740778,","2726373,2738256,2741125,",0,CD99,cmpl,cmpl,"1,1,-1,"
ENST00000644266.2,chrX,+,2752039,2816500,2752274,2814380,11,"2752039,2770549,2774715,2782065,2789643,2794534,2797309,2806700,2808184,2811335,2814363,","2752335,2770591,2774739,2782128,2789706,2794603,2797360,2806745,2808220,2811452,2816500,",0,XG,cmpl,cmpl,"0,1,1,1,1,1,1,1,1,1,1,"
ENST00000419513.7,chrX,+,2752047,2814447,2752274,2814380,9,"2752047,2782065,2789643,2794534,2797309,2806700,2808184,2811335,2814363,","2752335,2782128,2789706,2794603,2797360,2806745,2808220,2811452,2814447,",0,XG,cmpl,cmpl,"0,1,1,1,1,1,1,1,1,"
ENST00000509484.3,chrX,+,2752047,2814447,2752274,2814380,8,"2752047,2782065,2789643,2794534,2797309,2808184,2811335,2814363,","2752335,2782128,2789706,2794603,2797360,2808220,2811452,2814447,",0,XG,cmpl,cmpl,"0,1,1,1,1,1,1,1,"
ENST00000381174.10,chrX,+,2752051,2815927,2752274,2814380,10,"2752051,2770549,2774715,2782065,2789643,2794534,2797309,2808184,2811335,2814363,","2752335,2770591,2774739,2782128,2789706,2794603,2797360,2808220,2811452,2815927,",0,XG,cmpl,cmpl,"0,1,1,1,1,1,1,1,1,1,"
ENST00000503018.1,chrX,+,2752295,2774996,2752295,2752295,3,"2752295,2770549,2774715,","2752335,2770591,2774996,",0,XG,none,none,"-1,-1,-1,"
ENST00000519244.1,chrX,+,2794534,2808377,2794534,2794534,3,"2794534,2797309,2808184,","2794603,2797360,2808377,",0,XG,none,none,"-1,-1,-1,"
ENST00000381163.7,chrX,+,2828821,2882818,2830188,2881213,12,"2828821,2830060,2842997,2843212,2853979,2854992,2856497,2859842,2861521,2875809,2877199,2881051,","2828975,2830195,2843090,2843354,2854154,2855155,2856624,2860065,2861722,2875914,2877307,2882818,",0,GYG2,cmpl,cmpl,"-1,0,1,1,2,0,1,2,0,0,0,0,"
ENST00000381161.5,chrX,+,2828913,2882817,2828913,2828913,8,"2828913,2830060,2853979,2854992,2856497,2859842,2861521,2881051,","2828975,2830195,2854154,2855155,2856624,2860065,2861722,2882817,",0,GYG2,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000398806.8,chrX,+,2828929,2882818,2830188,2881213,11,"2828929,2830060,2843212,2853979,2854992,2856497,2859842,2861521,2875809,2877199,2881051,","2828975,2830195,2843354,2854154,2855155,2856624,2860065,2861722,2875914,2877307,2882818,",0,GYG2,cmpl,cmpl,"-1,0,1,2,0,1,2,0,0,0,0,"
ENST00000520904.3,chrX,+,2829271,2855081,2830188,2855081,5,"2829271,2830060,2843212,2853979,2854992,","2829354,2830195,2843354,2854154,2855081,",0,GYG2,cmpl,cmpl,"-1,0,1,2,0,"
ENST00000469234.6,chrX,+,2830060,2856623,2830060,2830060,4,"2830060,2843212,2854992,2856497,","2830195,2843354,2855155,2856623,",0,GYG2,none,none,"-1,-1,-1,-1,"
ENST00000353656.10,chrX,+,2830188,2881213,2830188,2881213,9,"2830188,2842997,2843212,2853979,2854992,2856497,2859842,2861521,2881051,","2830195,2843090,2843354,2854154,2855155,2856624,2860065,2861722,2881213,",0,GYG2,cmpl,cmpl,"0,1,1,2,0,1,2,0,0,"
ENST00000639373.1,chrX,+,2842990,2882820,2842990,2881213,8,"2842990,2843212,2853979,2854992,2856497,2859842,2861521,2881051,","2843090,2843354,2854154,2855155,2856624,2860065,2861722,2882820,",0,GYG2,cmpl,cmpl,"0,1,2,0,1,2,0,0,"
ENST00000445107.1,chrX,-,2852739,2853760,2852739,2852739,2,"2852739,2853515,","2853009,2853760,",0,GYG2-AS1,none,none,"-1,-1,"
ENST00000453106.1,chrX,+,2854059,2877443,2854059,2854059,7,"2854059,2854992,2856497,2859842,2861521,2875809,2877199,","2854154,2855155,2856624,2860065,2861722,2875914,2877443,",0,GYG2,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000381157.2,chrX,+,2855120,2881091,2855120,2881091,6,"2855120,2856497,2859842,2861521,2875809,2881051,","2855155,2856624,2860065,2861722,2875914,2881091,",0,GYG2,cmpl,cmpl,"2,1,2,0,0,0,"
ENST00000381154.6,chrX,-,2903971,2929339,2907270,2929275,10,"2903971,2908720,2909816,2910658,2915555,2917803,2920600,2921902,2925615,2929231,","2907632,2908842,2909979,2910793,2915692,2918227,2920723,2922024,2925765,2929339,",0,ARSD,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,"
ENST00000414053.1,chrX,+,2904903,2906081,2904903,2904903,2,"2904903,2905567,","2905205,2906081,",0,ARSD-AS1,none,none,"-1,-1,"
ENST00000458014.1,chrX,-,2904917,2909920,2905017,2909920,4,"2904917,2907423,2908720,2909816,","2905062,2907632,2908842,2909920,",0,ARSD,cmpl,cmpl,"0,1,2,0,"
ENST00000495294.1,chrX,-,2906155,2929349,2906155,2906155,3,"2906155,2908720,2929231,","2907984,2908805,2929349,",0,ARSD,none,none,"-1,-1,-1,"
ENST00000217890.10,chrX,-,2913613,2929275,2913613,2913613,7,"2913613,2915555,2917803,2920600,2921902,2925615,2929231,","2914773,2915692,2918227,2920723,2922024,2925765,2929275,",0,ARSD,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000481340.1,chrX,-,2914496,2917878,2914496,2914496,2,"2914496,2917803,","2914773,2917878,",0,ARSD,none,none,"-1,-1,"
ENST00000494870.5,chrX,-,2920380,2929279,2920380,2920380,4,"2920380,2921902,2925615,2929231,","2920723,2922024,2925765,2929279,",0,ARSD,none,none,"-1,-1,-1,-1,"
ENST00000559324.1,chrX,-,2920675,2929339,2923251,2929275,5,"2920675,2921902,2923167,2925615,2929231,","2920723,2922024,2923306,2925765,2929339,",0,ARSD,cmpl,cmpl,"-1,-1,2,2,0,"
ENST00000683191.1,chrX,-,2934044,2953352,2934044,2934044,7,"2934044,2936741,2938094,2943064,2945997,2949303,2953142,","2935190,2936863,2938257,2943199,2946134,2949727,2953352,",0,ARSL,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000681963.1,chrX,-,2934044,2964252,2934831,2959700,12,"2934044,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2959602,2960377,2964223,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958435,2959886,2960420,2964252,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,-1,-1,"
ENST00000682184.1,chrX,-,2934044,2964280,2934831,2960400,10,"2934044,2936741,2938094,2943064,2945997,2949303,2955415,2958273,2960377,2964223,","2935190,2936863,2938257,2943199,2946134,2949727,2955537,2958435,2960420,2964280,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,2,2,0,-1,"
ENST00000683290.1,chrX,-,2934044,2964288,2934831,2959700,12,"2934044,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2959602,2960377,2964223,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958435,2959888,2960468,2964288,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,-1,-1,"
ENST00000683677.1,chrX,-,2934044,2964288,2934831,2960400,11,"2934044,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2960377,2964223,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958423,2960420,2964288,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,-1,"
ENST00000684364.1,chrX,-,2934044,2964288,2934831,2960400,11,"2934044,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2960377,2964223,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958423,2960468,2964288,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,-1,"
ENST00000684117.1,chrX,-,2934044,2968245,2934831,2960400,10,"2934044,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2960377,2968148,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2960468,2968245,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,0,-1,"
ENST00000540563.6,chrX,-,2934519,2968301,2934831,2960400,11,"2934519,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2960377,2968148,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958435,2960420,2968301,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,-1,"
ENST00000381134.9,chrX,-,2934520,2964341,2934831,2960400,11,"2934520,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2960377,2964223,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958435,2960420,2964341,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,-1,"
ENST00000673032.1,chrX,-,2934520,2968276,2934831,2960400,11,"2934520,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2960377,2964223,2968148,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2960420,2964340,2968276,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,0,-1,-1,"
ENST00000672097.1,chrX,-,2934639,2968475,2934831,2960400,11,"2934639,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2960377,2968148,","2935187,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958435,2960420,2968475,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,-1,"
ENST00000672761.1,chrX,-,2934657,2968245,2934831,2960400,10,"2934657,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2960377,2968148,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2960420,2968245,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,0,-1,"
ENST00000545496.6,chrX,-,2934810,2964284,2934831,2959700,12,"2934810,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2959602,2960377,2964223,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958435,2959888,2960420,2964284,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,-1,-1,"
ENST00000684077.1,chrX,-,2934831,2960400,2934831,2960400,7,"2934831,2943064,2945997,2949303,2953142,2955415,2960377,","2935190,2943199,2946134,2949727,2953265,2955537,2960400,",0,ARSL,cmpl,cmpl,"1,1,2,1,1,2,0,"
ENST00000684738.1,chrX,-,2934831,2964263,2934831,2960400,9,"2934831,2936741,2938094,2943064,2953142,2955415,2958273,2960377,2964223,","2935190,2936863,2938257,2943199,2953265,2955537,2958435,2960468,2964263,",0,ARSL,cmpl,cmpl,"1,2,1,1,1,2,2,0,-1,"
ENST00000682364.1,chrX,-,2934831,2964288,2934831,2960400,9,"2934831,2936741,2938094,2943064,2953142,2955415,2958273,2960377,2964223,","2935190,2936863,2938257,2943199,2953265,2955537,2958435,2960420,2964288,",0,ARSL,cmpl,cmpl,"1,2,1,1,1,2,2,0,-1,"
ENST00000672027.1,chrX,-,2934831,2968245,2934831,2959700,12,"2934831,2936741,2938094,2943064,2945997,2949303,2953142,2955415,2958273,2959602,2960377,2968148,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2958435,2959888,2960420,2968245,",0,ARSL,cmpl,cmpl,"1,2,1,1,2,1,1,2,2,0,-1,-1,"
ENST00000684687.1,chrX,-,2935043,2968245,2943163,2960400,10,"2935043,2936741,2938094,2943064,2946001,2949303,2953142,2955415,2960377,2968148,","2935190,2936863,2938257,2943199,2946134,2949727,2953265,2955537,2960468,2968245,",0,ARSL,cmpl,cmpl,"-1,-1,-1,0,2,1,1,2,0,-1,"
ENST00000683958.1,chrX,-,2936572,2964606,2936858,2960400,9,"2936572,2943064,2945997,2949303,2953142,2955415,2958273,2960377,2964223,","2936863,2943199,2946134,2949727,2953265,2955537,2958435,2960420,2964606,",0,ARSL,cmpl,cmpl,"1,1,2,1,1,2,2,0,-1,"
ENST00000672606.1,chrX,-,2943146,2968258,2943146,2960400,6,"2943146,2953142,2955415,2958273,2960377,2968148,","2943199,2953265,2955537,2958435,2960420,2968258,",0,ARSL,cmpl,cmpl,"1,1,2,2,0,-1,"
ENST00000438544.5,chrX,-,2949622,2964264,2949622,2960400,6,"2949622,2953142,2955415,2958273,2960377,2964223,","2949727,2953265,2955537,2958435,2960468,2964264,",0,ARSL,cmpl,cmpl,"1,1,2,2,0,-1,"
ENST00000682745.1,chrX,-,2951737,2964288,2951737,2951737,6,"2951737,2953142,2955415,2958273,2960377,2964223,","2952560,2953265,2955537,2958435,2960420,2964288,",0,ARSL,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000681960.1,chrX,-,2951909,2964243,2951909,2951909,7,"2951909,2953142,2955415,2958273,2959602,2960377,2964223,","2952560,2953265,2955537,2958435,2959888,2960420,2964243,",0,ARSL,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000684045.1,chrX,-,2951909,2964243,2951909,2951909,7,"2951909,2953142,2955415,2958273,2959602,2960377,2964223,","2952560,2953265,2955537,2958423,2959888,2960420,2964243,",0,ARSL,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000683071.1,chrX,-,2951909,2964257,2951909,2951909,5,"2951909,2953142,2955415,2960377,2964223,","2952560,2953265,2955537,2960420,2964257,",0,ARSL,none,none,"-1,-1,-1,-1,-1,"
ENST00000483425.2,chrX,-,2952322,2964288,2952322,2952322,6,"2952322,2953142,2955415,2958273,2960377,2964223,","2952992,2953265,2955537,2958435,2960420,2964288,",0,ARSL,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000683854.1,chrX,-,2952322,2964288,2952322,2952322,5,"2952322,2955415,2958273,2960377,2964223,","2953265,2955537,2958435,2960420,2964288,",0,ARSL,none,none,"-1,-1,-1,-1,-1,"
ENST00000381130.3,chrX,+,3006545,3034111,3006612,3033385,9,"3006545,3010029,3013046,3014969,3018533,3024020,3027312,3029246,3033017,","3006704,3010151,3013172,3015393,3018670,3024155,3027475,3029368,3034111,",0,ARSH,cmpl,cmpl,"0,2,1,1,2,1,1,2,1,"
ENST00000381127.6,chrX,+,3041470,3112727,3068100,3112556,11,"3041470,3068072,3072025,3076547,3080890,3084242,3089495,3101086,3103761,3110127,3112173,","3041663,3068111,3072175,3076669,3081013,3084666,3089632,3101221,3103924,3110252,3112727,",0,ARSF,cmpl,cmpl,"-1,0,2,2,1,1,2,1,1,2,1,"
ENST00000477781.3,chrX,-,3058219,3058502,3058219,3058219,1,"3058219,","3058502,",0,RN7SL578P,none,none,"-1,"
ENST00000359361.2,chrX,+,3066832,3112706,3068100,3112556,11,"3066832,3068072,3072025,3076547,3080890,3084242,3089495,3101086,3103761,3110127,3112173,","3066872,3068111,3072175,3076669,3081013,3084666,3089632,3101221,3103924,3110252,3112706,",0,ARSF,cmpl,cmpl,"-1,0,2,2,1,1,2,1,1,2,1,"
ENST00000457435.2,chrX,+,3271543,3286138,3271543,3271543,3,"3271543,3272296,3284154,","3271918,3272372,3286138,",0,LINC01546,none,none,"-1,-1,-1,"
ENST00000668004.1,chrX,+,3271583,3278953,3271583,3271583,4,"3271583,3272296,3276985,3277614,","3271918,3272372,3277517,3278953,",0,LINC01546,none,none,"-1,-1,-1,-1,"
ENST00000668035.2,chrX,+,3271583,3279091,3271583,3271583,3,"3271583,3272296,3277614,","3271918,3272372,3279091,",0,LINC01546,none,none,"-1,-1,-1,"
ENST00000656741.1,chrX,+,3271618,3279067,3271618,3271618,3,"3271618,3272296,3276985,","3271918,3272372,3279067,",0,LINC01546,none,none,"-1,-1,-1,"
ENST00000688525.1,chrX,+,3272136,3290158,3272136,3272136,4,"3272136,3284154,3288496,3289859,","3272372,3284365,3288605,3290158,",0,LINC01546,none,none,"-1,-1,-1,-1,"
ENST00000686467.1,chrX,+,3272184,3278105,3272184,3272184,2,"3272184,3277614,","3272372,3278105,",0,LINC01546,none,none,"-1,-1,"
ENST00000217939.7,chrX,-,3308564,3346652,3309715,3343833,7,"3308564,3317102,3320007,3330017,3330643,3343645,3346514,","3311624,3318003,3324975,3330408,3330773,3343861,3346652,",0,MXRA5,cmpl,cmpl,"2,1,1,0,2,0,-1,"
ENST00000390912.1,chrX,-,3532116,3532251,3532116,3532116,1,"3532116,","3532251,",0,SNORA48B,none,none,"-1,"
ENST00000384704.1,chrX,+,3572856,3572961,3572856,3572856,1,"3572856,","3572961,",0,RNU6-114P,none,none,"-1,"
ENST00000262848.6,chrX,-,3604339,3713649,3612199,3713253,9,"3604339,3612176,3615814,3621258,3626418,3641851,3655148,3674597,3713087,","3608945,3612325,3615892,3621316,3626514,3641971,3655412,3674766,3713649,",0,PRKX,cmpl,cmpl,"-1,0,0,2,2,2,2,1,0,"
ENST00000384602.1,chrX,-,3607257,3607365,3607257,3607257,1,"3607257,","3607365,",0,RNU6-146P,none,none,"-1,"
ENST00000462736.1,chrX,-,3608624,3612281,3608624,3608624,3,"3608624,3611221,3612176,","3608945,3611334,3612281,",0,PRKX,none,none,"-1,-1,-1,"
ENST00000496648.1,chrX,-,3610950,3612255,3610950,3610950,2,"3610950,3612176,","3611334,3612255,",0,PRKX,none,none,"-1,-1,"
ENST00000425240.1,chrX,-,3612309,3670215,3612309,3612309,7,"3612309,3615814,3621258,3626418,3641851,3655148,3670178,","3612325,3615892,3621316,3626514,3641971,3655412,3670215,",0,PRKX,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000384590.1,chrX,-,3641442,3641555,3641442,3641442,1,"3641442,","3641555,",0,Y_RNA,none,none,"-1,"
ENST00000414074.1,chrX,+,3659486,3668192,3659486,3659486,3,"3659486,3667281,3667933,","3659538,3667486,3668192,",0,PRKX-AS1,none,none,"-1,-1,-1,"
ENST00000461011.6,chrX,-,3817527,3822622,3817527,3817527,3,"3817527,3818441,3822373,","3817778,3818500,3822622,",0,ENSG00000285756,none,none,"-1,-1,-1,"
ENST00000469903.5,chrX,-,3817527,3825203,3817527,3817527,3,"3817527,3818441,3825087,","3817778,3818500,3825203,",0,ENSG00000285756,none,none,"-1,-1,-1,"
ENST00000653447.1,chrX,-,3817527,3826631,3817527,3817527,5,"3817527,3818441,3822373,3825087,3826600,","3817778,3818500,3822580,3825231,3826631,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,-1,"
ENST00000669937.1,chrX,-,3817527,3826631,3817527,3817527,7,"3817527,3818441,3818656,3822072,3822373,3825087,3826600,","3817778,3818500,3818703,3822285,3822580,3825231,3826631,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000483854.6,chrX,-,3817527,3829394,3817527,3817527,4,"3817527,3818441,3818656,3828505,","3817778,3818500,3818703,3829394,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,"
ENST00000475317.5,chrX,-,3817527,3843415,3817527,3817527,4,"3817527,3818441,3828505,3843336,","3817778,3818500,3829387,3843415,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,"
ENST00000490920.2,chrX,-,3817527,3843508,3817527,3817527,3,"3817527,3828505,3843340,","3817778,3829392,3843508,",0,ENSG00000285756,none,none,"-1,-1,-1,"
ENST00000662024.1,chrX,-,3817527,3843566,3817527,3817527,5,"3817527,3818441,3818656,3828505,3843340,","3817778,3818500,3818703,3829392,3843566,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,-1,"
ENST00000425492.5,chrX,-,3817527,3843857,3817527,3817527,4,"3817527,3818441,3829363,3843340,","3817778,3818500,3829392,3843857,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,"
ENST00000648217.1,chrX,-,3817527,3903471,3817527,3817527,13,"3817527,3818441,3822072,3822373,3825087,3826600,3828505,3854691,3866921,3893115,3899215,3901927,3903440,","3817778,3818500,3822285,3822580,3825231,3826729,3829392,3854927,3867806,3893351,3899422,3902071,3903471,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000657193.1,chrX,-,3817533,3822541,3817533,3817533,3,"3817533,3818441,3822072,","3817778,3818500,3822541,",0,ENSG00000285756,none,none,"-1,-1,-1,"
ENST00000471090.5,chrX,-,3817534,3824598,3817534,3817534,5,"3817534,3818441,3818656,3822373,3824233,","3817778,3818500,3818703,3822580,3824598,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,-1,"
ENST00000671495.1,chrX,-,3817726,3828979,3817726,3817726,6,"3817726,3818441,3818656,3825087,3826600,3828505,","3817778,3818500,3818703,3825231,3826729,3828979,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000660920.1,chrX,+,3819923,3823898,3819923,3819923,2,"3819923,3823628,","3822662,3823898,",0,ENSG00000286431,none,none,"-1,-1,"
ENST00000486571.1,chrX,-,3821680,3828597,3821680,3821680,3,"3821680,3822373,3828505,","3822285,3822580,3828597,",0,ENSG00000285756,none,none,"-1,-1,-1,"
ENST00000671583.1,chrX,-,3827150,3843771,3827150,3827150,2,"3827150,3843340,","3829392,3843771,",0,ENSG00000285756,none,none,"-1,-1,"
ENST00000650456.1,chrX,-,3848205,3903471,3848205,3848205,11,"3848205,3850212,3854691,3860789,3862649,3865042,3866949,3893115,3899215,3901927,3903440,","3848490,3850341,3854927,3860996,3862887,3865142,3867806,3893351,3899422,3902071,3903471,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000657698.1,chrX,-,3848224,3867445,3848224,3848224,4,"3848224,3854691,3860789,3866949,","3848563,3854927,3860996,3867445,",0,ENSG00000285756,none,none,"-1,-1,-1,-1,"
ENST00000661656.1,chrX,-,3852733,3867769,3852733,3852733,2,"3852733,3866921,","3854927,3867769,",0,ENSG00000285756,none,none,"-1,-1,"
ENST00000661924.1,chrX,-,3853004,3866970,3853004,3853004,2,"3853004,3866921,","3854927,3866970,",0,ENSG00000285756,none,none,"-1,-1,"
ENST00000381108.3,chrX,-,3853009,3863574,3853009,3853009,3,"3853009,3860789,3863501,","3854927,3860996,3863574,",0,ENSG00000285756,none,none,"-1,-1,-1,"
ENST00000655273.1,chrX,-,3854180,3867541,3854180,3854180,3,"3854180,3860789,3866921,","3854927,3860996,3867541,",0,ENSG00000285756,none,none,"-1,-1,-1,"
ENST00000669719.1,chrX,-,3854180,3867567,3854180,3854180,2,"3854180,3866949,","3854927,3867567,",0,ENSG00000285756,none,none,"-1,-1,"
